filename,count,count1
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-54_Flatbush_Ave__Willoughby.jpg,498,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-41_Flatbush_Ave__Willoughby.jpg,499,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-33_Flatbush_Ave__Willoughby.jpg,500,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-03_Flatbush_Ave__Willoughby.jpg,501,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-16_Flatbush_Ave__Willoughby.jpg,502,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-51_Flatbush_Ave__Willoughby.jpg,503,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-35_Flatbush_Ave__Willoughby.jpg,504,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-44_Flatbush_Ave__Willoughby.jpg,505,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-08_Flatbush_Ave__Willoughby.jpg,506,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-27_Flatbush_Ave__Willoughby.jpg,507,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-28_Flatbush_Ave__Willoughby.jpg,508,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-58_Flatbush_Ave__Willoughby.jpg,509,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-02_Flatbush_Ave__Willoughby.jpg,510,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-38_Flatbush_Ave__Willoughby.jpg,511,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-51_Flatbush_Ave__Willoughby.jpg,512,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-06_Flatbush_Ave__Willoughby.jpg,513,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-11_Flatbush_Ave__Willoughby.jpg,514,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-43_Flatbush_Ave__Willoughby.jpg,515,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-01_Flatbush_Ave__Willoughby.jpg,516,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-38_Flatbush_Ave__Willoughby.jpg,517,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-44_Flatbush_Ave__Willoughby.jpg,518,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-18_Flatbush_Ave__Willoughby.jpg,519,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-32_Flatbush_Ave__Willoughby.jpg,520,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-25_Flatbush_Ave__Willoughby.jpg,521,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-50_Flatbush_Ave__Willoughby.jpg,522,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-36_Flatbush_Ave__Willoughby.jpg,523,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-39_Flatbush_Ave__Willoughby.jpg,524,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-20_Flatbush_Ave__Willoughby.jpg,525,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-46_Flatbush_Ave__Willoughby.jpg,526,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-24_Flatbush_Ave__Willoughby.jpg,527,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-25_Flatbush_Ave__Willoughby.jpg,528,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-26_Flatbush_Ave__Willoughby.jpg,529,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-12_Flatbush_Ave__Willoughby.jpg,530,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-00_Flatbush_Ave__Willoughby.jpg,531,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-27_Flatbush_Ave__Willoughby.jpg,532,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-31_Flatbush_Ave__Willoughby.jpg,533,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-48_Flatbush_Ave__Willoughby.jpg,534,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-20_Flatbush_Ave__Willoughby.jpg,535,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-25_Flatbush_Ave__Willoughby.jpg,536,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-51_Flatbush_Ave__Willoughby.jpg,537,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-04_Flatbush_Ave__Willoughby.jpg,538,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-40_Flatbush_Ave__Willoughby.jpg,539,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-43_Flatbush_Ave__Willoughby.jpg,540,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-41_Flatbush_Ave__Willoughby.jpg,541,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-04_Flatbush_Ave__Willoughby.jpg,542,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-25_Flatbush_Ave__Willoughby.jpg,543,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-56_Flatbush_Ave__Willoughby.jpg,544,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-50_Flatbush_Ave__Willoughby.jpg,545,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-39_Flatbush_Ave__Willoughby.jpg,546,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-57_Flatbush_Ave__Willoughby.jpg,547,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-54_Flatbush_Ave__Willoughby.jpg,548,5
